return_id,product_id,inspector_notes,return_reason,classification,date
e350f0cb-a8a6-442a-85f5-8a63d2f2ae2a,87,Visual inspection: Slight color fading.,Slight color fading,refurbish,
4a0a8e13-8c33-4cf9-b78b-0fe46f3d00d3,33,Customer reported: Heavy wear.,Heavy wear,refurbish,
6e49bd05-ddbb-4deb-a540-356c757ee530,30,Assessment: Different style preferred.,Different style preferred,restock,
df3726ef-59eb-4b4c-be31-a5c9eb0d3202,82,Returned due to: Small chip.,Small chip,refurbish,
ee7e96ba-9ca3-4c15-8308-0fcf6512fb2b,28,May require restock. Irreparable damage.,Irreparable damage,restock,
f15bf326-055e-450f-8488-aecee211da15,71,Unclear if refurbish or other. Minor alignment issue.,Minor alignment issue,refurbish,
1d31d2c9-3823-4151-932c-6bdac50e3600,79,See attached: Torn beyond repair.,Torn beyond repair,recycle,
6ff069e1-1bac-4752-aa3b-88f0f40f070b,18,Customer notes: Completely broken.,Completely broken,recycle,
39d89805-9eb1-46c8-ab3d-b21cbff9aeea,45,Customer reported: Gift return.,Gift return,recycle,
27b8537a-60fa-482f-afdb-798f6ac3c141,96,See attached: Hazardous material exposure.,Hazardous material exposure,recycle,
a2096dec-890a-4740-8a31-8bd539c22812,5,Possible overlap with other categories. Noticeable dent.,Noticeable dent,restock,
5486410a-f95b-4b40-b6db-289e6c31cf9a,35,Initial check: Fit not as expected.,Fit not as expected,restock,
0eb3a08c-b7a5-487f-85fc-1c21a67b41bf,86,Initial check: Product arrived late.,Product arrived late,restock,
76027533-fd6f-4a84-9d22-9bbf16a10f2c,66,Possible overlap with other categories. manufacturing defect (customer unclear).,manufacturing defect (customer unclear),refurbish,
3a0b8ee4-cdae-4c73-ba4f-23872758e687,39,Further testing needed: Size chart was incorrect.,Size chart was incorrect,restock,
b2efee39-1952-4876-9262-2fcf8343c252,70,Possible recycle case. received as gift.,received as gift,recycle,
7c9af61e-713e-46bf-bdcb-48b5ef1198de,16,Notes: slight wear on edges.,slight wear on edges,refurbish,
3c6178fb-10e9-4eb2-a82e-a22172054043,41,Customer notes: Adhesive residue.,Adhesive residue,refurbish,
5bee8dec-54f8-49fe-8f8e-05fb7a11372e,79,Unclear if restock or other. Received as gift.,Received as gift,restock,
400833f0-632e-434c-a1c1-7db5d6fc6bd0,34,Customer notes: Size chart was incorrect.,Size chart was incorrect,restock,
62017c3a-b17f-4728-b3c2-9da2f4b5b698,14,Visual inspection: Minor functionality issue.,Minor functionality issue,refurbish,
7a8a9867-c233-4a4c-b29f-eb12f116789f,87,Assessment: Minor functionality issue.,Minor functionality issue,refurbish,
2205e546-6dc0-43e4-b66d-70f40b32cf94,75,Initial check: Obvious usage marks.,Obvious usage marks,recycle,
e668a844-7b01-4573-9d7b-d3cf67e4c287,97,Potential restock situation. Wrong size ordered (customer unclear).,Wrong size ordered (customer unclear),restock,
ea342ab4-c7a4-40c1-a79b-f9fa4a7893c2,69,Customer notes: Fabric completely deteriorated.,Fabric completely deteriorated,recycle,
8af87fe7-ca2b-4bc1-a701-dfff1d60cb70,25,See attached: Major malfunction.,Major malfunction,recycle,
cdab87b9-a298-440f-b7a7-7c6bba3e45d0,55,Observed: Cosmetic imperfection.,Cosmetic imperfection,refurbish,
a74e1c84-a164-4abf-8b9f-6cc18ea1776e,77,Further testing needed: Minor cosmetic damage.,Minor cosmetic damage,refurbish,
a907eb63-9e76-4b0f-92d2-9229cd12f11a,81,Flagged: Minor zipper issue.,Minor zipper issue,restock,
61a103a4-135c-433c-b9ff-96d47ce238d2,80,Further testing needed: Ordered wrong quantity (customer unclear).,Ordered wrong quantity (customer unclear),restock,
191f8018-0bf6-4058-ac32-c0c16ac9fde7,94,May require restock. Fit not as expected.,Fit not as expected,restock,
9693c5e9-b91e-424f-8181-b31feccd5ee4,60,Customer reported: Manufacturing defect.,Manufacturing defect,recycle,
e6cc8ab7-646d-4925-a0df-7fc041760425,90,Notes: Major scratch.,Major scratch,refurbish,
ae24d1e7-564f-4f24-8e85-98a482a91f39,62,Initial check: Color not as shown.,Color not as shown,refurbish,
7071b7f7-2d37-4e17-946a-e5d18b073ce1,35,Visual inspction: Slight color fading.,Slight color fading,refurbish,
054b29fa-7138-4a77-a87d-b73bd6563f06,25,Flagged: Unwanted purchase.,Unwanted purchase,restock,
7dfbce2c-e3b2-4f40-a52b-bdf71c961c72,44,Observed: Received as gift.,Received as gift,restock,
26fc4bc7-c52c-4563-beda-fed0a93536bd,79,Inspected: Noticeable dent. Needs further review.,Noticeable dent,refurbish,
076ae2b5-7581-4fca-a28e-9cb3e00f95a7,51,Potential refurbish situation. Heavy wear.,Heavy wear,refurbish,
9a2f9e3a-31bb-4c0e-bd3a-442800912945,23,Returned due to: Severe water damage.,Severe water damage,recycle,
0e1126fd-1f56-4cbf-bc32-13c30fe09626,67,Uncertain: Product arrived late.,Product arrived late,restock,
76aadbdc-826f-460c-9c88-0b2a72e2ca31,47,Visual inspection: Small tear.,Small tear,refurbish,
439d777b-70ca-4e37-8084-b35531f544a0,62,Possible issue: Duplicate order.,Duplicate order,restock,
00fbd7d0-88dc-4158-8e95-157a40dc7c6f,16,Unclear if refurbish or other. ordered wrong quantity.,ordered wrong quantity,refurbish,
3b9ab437-4e1c-41c4-a72a-436a8365e1d1,39,Assessment: Major malfunction.,Major malfunction,recycle,
023a00de-b4aa-456b-8612-6b46809eecb8,25,Assessment: Seasonal preference change.,Seasonal preference change,restock,
b317ef55-53b4-490b-9e72-469129fe7430,13,See attached: Fire damage.,Fire damage,recycle,
6eafd8d3-af57-4f62-8b94-5cc5a5c02a20,16,See attached: Manufacturing defect.,Manufacturing defect,recycle,
e08078be-9f32-429d-bddf-06e22d201c98,73,Uncertain: No longer needed.,No longer needed,restock,
d74018fe-0566-45e4-8176-308f0468b03c,6,Further testing needed: Slight color fading.,Slight color fading,refurbish,
7c9e3df0-d351-4d3b-b469-b6a912bafa76,1,Inspected: Fit not as expected. Needs further review.,Fit not as expected,restock,
94a31e41-5d64-4311-8c31-b8fb27569c9d,9,Reported: Major scratch.,Major scratch,restock,
c48879f6-e383-4d47-b7a9-34a4232602d9,85,Potential refurbish situation. significant fading.,significant fading,refurbish,
7fa51540-d403-486d-8c7d-45aad172cb6b,13,Assessment: Beyond repair.,Beyond repair,recycle,
28b571e6-6b73-4abc-80de-b5a06a2ca238,32,Possible restock case. noticeable dent.,noticeable dent,restock,
f2771d3b-c6be-4da6-bb7e-317e945a1ef1,50,Customer notes: Irreparable damage.,Irreparable damage,restock,
e469c3e9-2fe3-44a6-82c5-65651ef314b3,68,Flagged: Minor functionality issue.,Minor functionality issue,refurbish,
329f230e-c2b3-4c04-8770-08846cf16e6b,45,Observed: Gift return.,Gift return,restock,
1c94bd12-5682-4763-86e7-117d07ddb101,46,Visual inspection: Color not as shown.,Color not as shown,restock,
c4c2654d-67a9-4cbf-8c67-f0c8cb76151f,79,Flagged: Slight color fading.,Slight color fading,recycle,
dca5bf83-a9a7-4639-9fec-5d81e8e16f41,50,Flagged: Fit not as expected.,Fit not as expected,restock,
294b3921-923a-4d4d-adab-a00dddb3b3ad,76,Further testing needed: Beyond repair.,Beyond repair,recycle,
dfa4e47a-ab12-46a1-acff-bd35650a3da7,36,Flagged: Received as gift.,Received as gift,refurbish,
12ca05e3-93ba-4160-9c73-8a50fdf8bad6,73,Further testing needed: Slight color fading.,Slight color fading,refurbish,
6e4e0ea2-cd4b-4b96-ab98-0b0737646ff5,13,Flagged: Budget constraints.,Budget constraints,restock,
1c67033d-1a30-4252-8aad-b78952821520,63,Uncertain: Different style preferred.,Different style preferred,restock,
bde8b63a-021e-4307-99df-f3b75795b48a,69,Flagged: Minor alignment issue.,Minor alignment issue,refurbish,
d816ad2e-57fb-4b20-9c42-97a64fd844db,62,Uncertain: Changed mind.,Changed mind,restock,
b2aa744d-5701-4b01-b4bf-88510f404f6c,28,Unclear if recycle or other. Structural failure.,Structural failure,recycle,
71c15617-4d91-48f0-b29e-22899a913c27,81,Returned due to: Wrong size ordered.,Wrong size ordered,restock,
c5600a8f-d79f-4b01-b2fb-859f2745c809,88,Visual inspection: Wrong size ordered.,Wrong size ordered,restock,
b9c9e8ad-5229-4d0b-975a-056b0d975b2a,98,Uncertain: Slight discoloration.,Slight discoloration,refurbish,
d61691c2-a737-4de8-8d62-f7151a1f9f08,61,Possible restock case. Different style preferred.,Different style preferred,restock,
736b858e-e727-4f4a-96d2-225f1b425e90,3,Reported: Minor dent.,Minor dent,refurbish,
9ef3e6d1-ca9a-4021-b6e2-12a495fef846,10,Assessment: Major scratch.,Major scratch,restock,
cd87377d-4e35-4caf-a676-243b266f30bb,85,Uncertain: Minor cosmetic damage.,Minor cosmetic damage,refurbish,
46531db8-35d4-4e4f-9464-3f7003c0054d,63,Visual inspection: Fit not as expected.,Fit not as expected,restock,
f7300952-eebf-4b26-bd75-e2a6b220b92c,41,Possible issue: Wrong size ordered.,Wrong size ordered,restock,
f07341cf-e7eb-4113-a918-29b46be7f5a8,96,See attached: Fabric completely deteriorated.,Fabric completely deteriorated,recycle,
1bafc26e-8789-4c6c-b5e7-119f8053fcb9,55,Initial check: Significant fading.,Significant fading,refurbish,
fc21e209-67a9-4a8c-9f2d-6fbcc2b710a6,80,Further testing needed: Major structural damage.,Major structural damage,recycle,
ede44614-b9d4-4e4a-8fbb-23f05fce62ec,33,Returned due to: Different style preferred (customer unclear).,Different style preferred (customer unclear),restock,
0825ef24-2f11-4050-baf6-f30e44f182e9,53,Customer reported: Major impact damage.,Major impact damage,recycle,
d3a8d137-908c-4ec6-9e0b-108d44aea291,93,May require restock. Received as gift.,Received as gift,restock,
5c82aff0-94e4-4671-9cd6-749cd95ca763,32,Notes: Budget constraints.,Budget constraints,restock,
87d9e408-d08f-4b9e-9530-c3d3c6da13ec,79,See attached: Box opened but item unused.,Box opened but item unused,refurbish,
bc190d02-fea0-495d-ad8c-1d4d86fcbecb,32,Possible issue: Multiple components failed (customer unclear).,Multiple components failed (customer unclear),restock,
584c1669-1578-4ba2-ae28-27f3de6eec96,65,Observed: minor dent.,minor dent,refurbish,
5b64bc97-81e9-4a21-b0dc-63fd4ab81a62,23,Visual inspection: Small chip.,Small chip,refurbish,
3d7998e4-239e-4c0a-96d1-bbfb29cbf7b1,6,Observed: Major structural damage.,Major structural damage,recycle,
94d439ca-f0cb-4e5b-980c-549794496951,73,Visual inspection: Irreparable damage.,Irreparable damage,recycle,
e2d8ce84-1cb6-4c5e-a81a-4f10ff33e806,12,Initial check: Did not like the product.,Did not like the product,restock,
0ac4842e-7fda-4b56-a46f-81b6551e1a04,11,Customer notes: Light usage wear.,Light usage wear,restock,
19c640cf-a54c-43cc-9cf2-01d27cd05fbc,37,See attached: Material feel different.,Material feel different,restock,
1131d6ce-65cf-428d-8bf8-f716f6d6d319,26,Potential restock situation. Color not as shown.,Color not as shown,restock,
85fefe1a-fe8b-4ad2-a575-06cb5fda6e86,6,Unclear if restock or other. Fit not as expected.,Fit not as expected,restock,
2555e5d3-92b4-4168-9d8f-052b3e0cc56d,70,Observed: Wrong size ordered.,Wrong size ordered,recycle,
b57876f8-79a1-40b4-bd3c-cce212e6b8e2,73,Customer reported: Duplicate order.,Duplicate order,restock,
3fff5185-954d-496e-b12c-518607994766,28,May require restock. Major scratch.,Major scratch,restock,
5467c59f-ff20-4c12-b9ad-53238b41fc1b,91,Notes: Family member disapproval (customer unclear).,Family member disapproval (customer unclear),restock,
83c3aa16-a837-477b-b2d8-f5455cf0da15,27,Initial check: Motor failure.,Motor failure,refurbish,
3096b41d-b993-4c49-99c9-36f956ad0e30,91,Potential recycle situation. Fabric completely deteriorated.,Fabric completely deteriorated,recycle,
e4cc90ed-c7d2-42be-993d-3735a6c67345,60,Assessment: Small hole.,Small hole,refurbish,
78858fe5-085d-4b25-89d5-a8dc087d8908,13,Initial check: Cosmetic imperfection.,Cosmetic imperfection,refurbish,
d2d2acac-a4ec-4ef7-bac1-78af0a3ab85c,90,Returned due to: Color not as shown.,Color not as shown,restock,
c263eb81-53ed-4039-827c-2edb2d75406a,4,Assessment: Wrong size ordered.,Wrong size ordered,restock,
b3370546-bdbb-4447-8f3d-030062d76323,72,Customer notes: Did not like the product.,Did not like the product,restock,
0a6d6b0b-4e46-48b2-9132-f4bb6510772a,20,Possible overlap with other categories. Style doesn't match.,Style doesn't match,restock,
172f45b3-1ce2-4fb5-ba20-2adba6da18d2,56,Possible issue: Adhesive residue.,Adhesive residue,refurbish,
c482d095-1ac6-499a-9c3f-53e9835a1c1a,69,Notes: Product arrived late.,Product arrived late,restock,
f46ba7c4-85d3-4df4-9fb8-30f4d995afe1,82,Inspected: Chemical damage. Needs further review.,Chemical damage,recycle,
d96e5bb9-7d5c-43b6-ac83-2f0fedfb82c3,77,Assessment: Received as gift.,Received as gift,restock,
9b00fa24-8a6f-439d-a522-b163b43c3ec5,9,Visual inspection: Multiple components failed.,Multiple components failed,recycle,
46710a21-08a9-45b9-b997-64c699977b3e,3,Reported: Fire damage.,Fire damage,refurbish,
8f115dc8-841b-4d76-8d85-8493fcb61e0f,43,Potential recycle situation. Obvious repair needed.,Obvious repair needed,recycle,
9dac7bc4-3fa2-43fa-8df8-1b7ea18ece28,29,Assessment: Obvious repair needed.,Obvious repair needed,recycle,
afab79e5-993a-4b78-b784-9f1ae72dd21a,91,Assessment: Small stain.,Small stain,restock,
e6c692ca-5cc3-463c-8b22-7172fcee65dc,2,Further testing needed: Small scratch.,Small scratch,refurbish,
8950bf28-d850-4bbe-959f-2f7ad8504f0e,46,Assessment: Minor dent.,Minor dent,refurbish,
c77de664-ab7d-4878-acc1-ff0d4346109f,67,Possible overlap with other categories. Structural failure.,Structural failure,recycle,
b8553f4d-4952-463b-b447-63b93bdb4143,21,Observed: Battery leak.,Battery leak,refurbish,
b307a352-34c8-4d83-96ce-f5f84320ec39,44,Customer notes: obvious repair needed.,obvious repair needed,restock,
3c3b44bd-9e3b-4414-ba42-705e674923b7,86,Initial check: Motor failure.,Motor failure,recycle,
490ba6fa-9840-4b74-919b-eadf692ece41,35,Possible issue: Small fabric pull.,Small fabric pull,refurbish,
e0063782-3a4f-46e8-a6fb-fe4b88ada807,41,Possible overlap with other categories. major impact damage.,major impact damage,recycle,
dd6f8f0c-834e-4db1-a771-1c0bdb28c3ce,100,Potential recycle situation. motor failure.,motor failure,recycle,
7d0f3dfa-5436-453c-a428-43a4f54e77b3,9,Customer reported: Light usage wear.,Light usage wear,refurbish,
7f9e22b7-d291-4764-9946-6cbcb7f7cc8d,22,Notes: Unwanted purchase.,Unwanted purchase,restock,
8d4847f1-ea38-4624-9170-1af84b254145,49,See attached: Occasion cancelled.,Occasion cancelled,restock,
4cf36df6-21d4-4191-a5a0-61be4c2c9010,21,See attached: Seasonal preference change.,Seasonal preference change,restock,
6a1a003b-2070-497d-9c4f-11d0693258df,53,Flagged: Slight stretching.,Slight stretching,refurbish,
c93087ba-033f-4364-8e65-0cced3a92c78,59,Visual inspection: Budget constraints.,Budget constraints,refurbish,
40b5f83c-6941-43b1-8219-c20528686211,88,Assessment: Safety hazard.,Safety hazard,recycle,
876f5b1c-a3ba-4e1c-b779-c329631cbe81,50,Possible overlap with other categories. obvious usage marks.,obvious usage marks,refurbish,
72377e46-85bb-4b68-821b-d942353d79a4,13,Possible refurbish case. Chemical damage.,Chemical damage,refurbish,
615c0159-56f9-4863-8bbc-ec9cbc1039c0,5,Further testing needed: Small chip.,Small chip,refurbish,
bc615d01-6247-4991-9328-f7d3e5f215f7,2,Uncertain: Small hole.,Small hole,refurbish,
d73bfb77-ab48-4a03-b700-6035110c58ac,49,Further testing needed: Product arrived late.,Product arrived late,restock,
9a807782-0b60-4658-be09-0d01e1457a0a,37,May require restock. Gift return.,Gift return,restock,
00774f03-3200-47e8-a095-f3968eb9c59c,8,Visual inspection: Changed mind.,Changed mind,restock,
b5ba236c-3e7a-4732-a8cc-4ea2b4fc245a,90,Reported: No longer needed.,No longer needed,recycle,
d654465a-cb74-41ad-8fb1-ce98452f1c65,75,Inspected: Received as gift. Needs further review.,Received as gift,restock,
19a5476b-19b7-4c78-b2fb-3cf4a2395cbc,45,Customer notes: Different style preferred.,Different style preferred,restock,
5555d0f7-7319-43fd-95f0-d7181ab7336f,19,Assessment: Received as gift.,Received as gift,restock,
6804ad11-4ec0-49ec-929d-de3c76172b39,96,Possible overlap with other categories. Fit not as expected.,Fit not as expected,restock,
1c7c1c31-0fdf-49af-abd7-6a2fef727e8f,13,Initial check: Size chart was incorrect.,Size chart was incorrect,recycle,
e37d83af-f87e-4d93-a462-4dda3273c76b,98,Assessment: Extensive wear and tear.,Extensive wear and tear,recycle,
9934cbc8-95af-416f-b34f-bbccb1c033b5,6,Reported: Obvious usage marks.,Obvious usage marks,refurbish,
1d558fb6-a65a-4c7b-b511-e6c67c0ac76c,52,Flagged: Did not like the product.,Did not like the product,restock,
0016a820-7a32-4cc8-9f07-d881aaaebd61,21,Possible overlap with other categories. Packaging slightly damaged.,Packaging slightly damaged,refurbish,
a49f49e2-c85d-4150-b8bd-f90bf1cd0bd2,9,Further testing needed: Battery leak (customer unclear).,Battery leak (customer unclear),recycle,
335ba04d-5bf4-44b9-9588-bc9de40c60d7,31,May require recycle. Severe fading.,Severe fading,recycle,
0acb6889-6b96-4902-98f5-545483d06bcf,91,Initial check: Better price found.,Better price found,restock,
a8f2cd80-f66f-4ed2-8593-5b1ac7a01593,48,Unclear if refurbish or other. Small tear.,Small tear,refurbish,
f0160e11-8382-46ea-8941-a28073d2afb3,37,Further testing needed: Occasion cancelled.,Occasion cancelled,restock,
ba7c8fe6-6bc4-4d25-98b0-c496cd5c2a68,35,Visual inspection: Loose thread.,Loose thread,refurbish,
fac1615e-97d7-463f-85ed-a51812e88dfb,6,Potential restock situation. Received as gift.,Received as gift,restock,
87c5963e-6fda-4eae-bd0a-711d8826b930,77,Reported: Minor dent.,Minor dent,refurbish,
2f6a6a0c-168f-44bf-b84b-6cd8e3704bcf,18,Reported: Style doesn't match.,Style doesn't match,restock,
e5422cae-3e3e-4076-bfad-61cf8d975d24,18,Visual inspection: Fit not as expected.,Fit not as expected,restock,
ecac0533-51b7-484a-85a9-7411fedb13be,54,Further testing needed: Better price found.,Better price found,recycle,
98882da6-9c0a-4bce-a7ef-2413e18a209c,69,Inspected: Better price found. Needs further review.,Better price found,restock,
9392e1d2-0311-481f-88fb-ccbdfdeda9be,2,Assessment: Unwanted purchase.,Unwanted purchase,refurbish,
14a20d5d-f211-4ebe-ab19-212ae5c73729,19,Possible overlap with other categories. extreme weather damage.,extreme weather damage,refurbish,
a3e43904-d8c0-432d-9b64-73cb00d761ba,54,Reported: Size chart was incorrect.,Size chart was incorrect,restock,
5d656ffe-9495-4525-8bf5-0544296f3328,83,Customer reported: Packaging slightly damaged.,Packaging slightly damaged,refurbish,
be79f929-d64e-475e-9531-9b68f0332d26,51,Uncertain: Received as gift.,Received as gift,restock,
8db8e449-9785-40aa-ad71-d6471932b4e7,68,Customer reported: Permanent staining.,Permanent staining,recycle,
2a485a48-49ff-46b4-9999-d0dc75cb9384,33,Customer reported: Received as gift.,Received as gift,restock,
30665609-e55d-4fb1-b4b3-45aa46878c1a,35,Assessment: Electrical short circuit.,Electrical short circuit,refurbish,
eaa1d2f9-67f1-4378-afc2-0cea0079d150,100,May require refurbish. Major scratch.,Major scratch,refurbish,
bc4330e6-d2d3-4cbe-b9f6-e38b45e4e26e,27,Possible recycle case. Major structural damage (customer unclear).,Major structural damage (customer unclear),recycle,
