order_id,user_id,order_number,order_dow,order_hour_of_day,days_since_prior_order
48572,5018,30,4,21,3
48573,6700,36,5,7,1
48574,2636,21,1,6,7
48575,5773,48,0,10,7
48576,6838,36,5,21,7
48577,5160,28,1,20,3
48578,260,27,0,18,30
48579,2997,12,3,7,14
48580,8948,10,5,17,3
48581,7809,26,4,20,3
48582,4102,29,2,12,7
48583,6455,45,2,16,30
48584,8258,6,4,17,14
48585,2779,25,1,18,14
48586,1170,8,6,19,14
48587,1667,11,5,7,2
48588,8852,17,5,18,7
48589,5000,38,5,21,14
48590,361,47,4,7,2
48591,8022,13,6,9,14
48592,5715,41,6,22,14
48593,6044,15,1,19,1
48594,7106,19,1,21,2
48595,7753,19,4,14,14
48596,7523,10,6,20,7
48597,3798,28,2,6,30
48598,3761,37,4,8,2
48599,8369,25,5,9,30
48600,4041,15,6,8,2
48601,6171,35,1,6,30
48602,8129,16,3,15,7
48603,9505,37,5,15,1
48604,6984,27,2,16,1
48605,4000,5,6,20,30
48606,8723,24,6,9,14
48607,1262,2,6,20,14
48608,5257,40,6,14,14
48609,5283,49,1,22,14
48610,2887,35,2,22,2
48611,4943,33,0,7,2
48612,7044,42,4,22,3
48613,5148,32,4,16,14
48614,8448,32,2,21,3
48615,7971,16,0,9,14
48616,5872,45,5,17,3
48617,1779,38,3,9,1
48618,4761,45,3,21,14
48619,4361,44,3,17,3
48620,1981,23,2,8,14
48621,1588,26,1,17,30
48622,8593,5,4,16,14
48623,6604,7,0,13,7
48624,3638,34,0,19,30
48625,7301,50,6,7,14
48626,7165,10,3,14,1
48627,9407,22,5,6,7
48628,1148,21,3,12,14
48629,5551,19,6,12,2
48630,7386,42,6,16,7
48631,2451,39,5,7,1
48632,7139,45,6,19,1
48633,3394,25,0,9,30
48634,6358,13,4,7,14
48635,9066,43,0,20,7
48636,5665,19,3,17,3
48637,8566,7,3,16,3
48638,1195,31,2,7,7
48639,6488,2,3,8,30
48640,3528,44,2,10,1
48641,3482,45,4,9,14
48642,5616,4,3,18,3
48643,7459,1,6,7,7
48644,8017,47,3,19,30
48645,2058,50,0,6,30
48646,2418,23,3,8,1
48647,126,47,4,21,2
48648,2833,17,6,8,30
48649,4479,22,5,6,7
48650,6471,35,1,14,14
48651,8642,8,0,12,14
48652,4619,7,4,10,30
48653,1010,1,2,17,30
48654,3779,25,6,13,2
48655,942,24,6,15,1
48656,3604,50,0,7,14
48657,3981,33,3,20,14
48658,4369,11,0,16,30
48659,8694,32,2,7,2
48660,1251,29,5,10,30
48661,7010,1,1,19,1
48662,2320,47,5,14,30
48663,5911,8,3,16,1
48664,6539,45,4,12,7
48665,3196,29,6,17,30
48666,2958,31,1,19,3
48667,6339,35,6,19,3
48668,7912,7,5,22,14
48669,9389,31,2,11,1
48670,3275,45,1,22,14
48671,9249,50,4,16,2
48672,3049,32,4,12,3
48673,1907,30,0,17,14
48674,2940,12,1,22,1
48675,8733,35,0,19,7
48676,8710,10,3,9,1
48677,8616,26,2,16,30
48678,9050,5,3,15,1
48679,4178,23,4,6,14
48680,6459,9,4,21,2
48681,1753,33,4,8,30
48682,7448,37,6,15,3
48683,1667,30,4,20,14
48684,1864,33,6,15,7
48685,4462,2,1,12,2
48686,5213,42,1,20,2
48687,2119,4,6,10,2
48688,5627,26,4,15,30
48689,9542,30,5,10,30
48690,7359,35,3,11,30
48691,9263,10,2,9,1
48692,1754,31,2,22,1
48693,7140,15,5,15,14
48694,9613,21,3,6,2
48695,6361,6,3,22,1
48696,4266,1,3,18,7
48697,1389,10,5,19,14
48698,8812,2,2,19,3
48699,9449,9,2,10,30
48700,3719,17,4,14,2
48701,6915,16,4,21,3
48702,5522,2,3,13,14
48703,1011,16,1,11,2
48704,426,35,5,18,2
48705,6919,28,1,13,14
48706,7009,13,0,7,3
48707,8409,6,6,18,3
48708,6314,25,2,22,30
48709,8802,39,1,12,1
48710,186,26,6,15,1
48711,8917,44,0,8,30
48712,9016,46,2,10,1
48713,9960,15,3,12,2
48714,1185,2,3,9,7
48715,8376,22,4,21,30
48716,3609,42,0,22,2
48717,3767,28,0,21,1
48718,9812,17,0,15,2
48719,4327,23,0,6,1
48720,7636,15,4,14,1
48721,2436,38,5,10,14
48722,735,34,4,19,7
48723,158,30,3,7,2
48724,9534,1,6,8,2
48725,5305,41,6,11,14
48726,3493,16,3,10,14
48727,3255,25,1,18,30
48728,7765,48,5,18,3
48729,1076,46,0,21,3
48730,5123,23,6,21,1
48731,8191,33,0,6,2
48732,7842,34,0,16,3
48733,6752,9,4,16,14
48734,5136,16,5,20,3
48735,6374,37,0,20,30
48736,5000,50,0,19,7
48737,2965,48,3,22,3
48738,9081,5,1,19,1
48739,8023,49,6,12,1
48740,5126,42,6,20,3
48741,1134,12,5,15,2
48742,4239,5,4,11,1
48743,6027,23,4,16,2
48744,5787,8,2,17,3
48745,6573,43,0,14,30
48746,8358,35,0,17,2
48747,6094,16,0,17,14
48748,8313,20,1,19,2
48749,2998,28,0,15,14
48750,6312,30,4,19,14
48751,3156,11,5,18,14
48752,421,50,3,20,1
48753,9922,17,3,21,7
48754,2836,10,2,17,2
48755,4364,24,1,8,30
48756,2086,31,1,20,7
48757,7070,11,5,11,2
48758,7471,47,0,9,2
48759,2386,8,2,20,30
48760,9970,31,3,13,2
48761,2378,37,0,21,1
48762,2858,37,1,6,7
48763,1456,33,0,16,3
48764,9181,9,3,21,14
48765,1891,46,2,21,3
48766,8842,3,6,8,30
48767,2429,49,5,18,1
48768,6210,13,5,14,3
48769,2318,28,4,12,14
48770,8239,24,0,10,7
48771,8049,10,5,12,2
48772,7348,42,5,15,14
48773,2116,37,1,22,30
48774,7283,15,2,20,30
48775,7194,42,5,20,1
48776,73,28,6,6,30
48777,3458,37,0,9,3
48778,2023,1,1,6,7
48779,4086,13,1,18,30
48780,7589,4,2,18,2
48781,9219,40,1,18,14
48782,1544,30,1,20,7
48783,4497,3,3,14,7
48784,5784,20,6,11,14
48785,4750,35,4,13,2
48786,5046,27,6,13,30
48787,848,48,2,22,1
48788,9688,12,3,11,3
48789,935,45,4,15,14
48790,1396,41,5,13,7
48791,6575,16,0,10,7
48792,539,32,3,13,7
48793,8263,33,5,11,14
48794,8448,16,5,21,2
48795,902,29,5,17,7
48796,8862,27,4,22,2
48797,1884,31,1,8,2
48798,8332,24,5,6,7
48799,2703,31,5,10,3
48800,9639,9,2,22,2
48801,4160,45,3,17,3
48802,9487,36,0,21,30
48803,9060,6,6,21,2
48804,1417,30,3,20,1
48805,4964,26,1,21,14
48806,4874,40,6,18,3
48807,5122,7,2,16,30
48808,2583,8,3,13,2
48809,359,11,3,16,14
48810,1501,3,1,22,7
48811,8120,4,5,6,3
48812,1939,33,6,7,3
48813,815,20,2,19,30
48814,8788,5,1,16,14
48815,5067,34,6,11,2
48816,8419,14,1,12,1
48817,3836,13,4,22,3
48818,4913,49,4,10,7
48819,6087,45,6,12,30
48820,6295,24,4,20,1
48821,2065,30,4,12,1
48822,2352,40,3,17,3
48823,9730,11,3,8,1
48824,7365,9,5,7,14
48825,1365,13,5,22,2
48826,1085,13,1,18,2
48827,267,32,2,13,1
48828,8152,7,4,12,2
48829,9463,11,1,18,3
48830,8227,49,6,22,3
48831,4882,42,5,21,30
48832,68,1,2,13,3
48833,189,28,1,20,30
48834,4137,8,4,8,30
48835,683,15,4,15,30
48836,3139,5,3,17,7
48837,9524,22,0,16,7
48838,3191,20,0,9,1
48839,853,4,4,15,3
48840,7354,45,1,14,3
48841,7238,25,3,10,14
48842,8949,16,2,15,3
48843,1695,40,1,7,1
48844,9500,46,1,14,1
48845,2596,27,0,7,14
48846,5468,29,3,22,3
48847,1219,12,6,11,2
48848,5900,7,4,16,14
48849,8676,24,4,21,30
48850,4684,5,4,16,2
48851,7448,47,5,15,7
48852,8001,42,1,13,2
48853,7760,33,2,16,3
48854,9314,38,1,12,1
48855,282,40,4,9,2
48856,8822,43,2,14,3
48857,2467,6,6,17,30
48858,4176,8,6,10,7
48859,4922,22,0,9,7
48860,6557,50,0,17,7
48861,2382,14,6,12,7
48862,2937,9,2,8,2
48863,9544,13,3,20,30
48864,6907,50,5,19,14
48865,7314,32,0,10,14
48866,9029,14,1,7,1
48867,6140,35,4,8,2
48868,3450,25,0,20,7
48869,7575,31,2,18,30
48870,3002,49,0,6,3
48871,6000,43,6,14,14
48872,5075,45,2,19,1
48873,8625,20,5,12,14
48874,5549,42,2,14,1
48875,4348,37,3,15,2
48876,6120,7,6,14,3
48877,7051,10,5,20,1
48878,5943,6,0,19,30
48879,8413,25,4,20,14
48880,4656,50,0,11,7
48881,5178,6,2,7,30
48882,3809,45,0,9,30
48883,7817,17,5,15,3
48884,7875,22,4,11,7
48885,5838,23,3,20,30
48886,780,29,3,15,7
48887,2263,7,3,12,3
48888,7886,35,2,22,2
48889,4732,39,5,21,2
48890,1040,20,1,12,14
48891,7956,26,2,22,2
48892,7567,29,6,18,2
48893,2281,29,4,10,7
48894,9996,7,3,7,30
48895,1389,34,2,13,14
48896,7082,5,2,6,1
48897,7163,13,3,8,2
48898,8120,6,5,20,7
48899,3509,32,0,18,3
48900,2119,36,4,6,1
48901,1583,33,1,7,14
48902,7893,43,1,22,3
48903,3446,33,5,17,7
48904,8650,19,4,11,14
48905,2819,41,2,16,1
48906,677,18,3,19,14
48907,9606,14,3,14,14
48908,6364,21,4,8,30
48909,9098,39,4,19,1
48910,5388,34,3,18,30
48911,5750,31,3,20,7
48912,6337,17,4,13,14
48913,112,7,2,16,2
48914,3380,21,1,11,2
48915,3874,7,1,18,30
48916,7508,1,6,12,1
48917,3152,22,0,22,1
48918,7646,22,4,14,14
48919,5607,23,6,18,30
48920,1945,28,0,15,30
48921,2501,40,0,17,2
48922,8605,46,5,11,14
48923,2652,30,1,19,7
48924,8378,45,3,11,2
48925,9769,10,3,7,7
48926,3159,12,3,16,14
48927,7392,45,5,19,14
48928,4078,16,4,16,30
48929,51,21,1,11,14
48930,1170,13,5,17,3
48931,7613,47,6,8,14
48932,5404,4,4,11,2
48933,8228,37,6,9,14
48934,8469,30,4,9,7
48935,5816,26,2,7,3
48936,7154,14,3,18,14
48937,6326,37,2,20,2
48938,6615,25,2,14,2
48939,5932,39,1,11,1
48940,889,27,3,6,14
48941,404,14,5,6,30
48942,7977,2,5,13,30
48943,3986,2,0,20,30
48944,9365,33,2,14,2
48945,6550,2,2,21,3
48946,6147,34,0,11,14
48947,5129,25,0,15,14
48948,2588,45,1,21,7
48949,290,37,2,18,2
48950,2229,27,2,9,7
48951,9776,26,1,17,30
48952,9862,47,5,15,2
48953,5412,22,5,15,1
48954,648,47,0,10,2
48955,3155,7,2,12,1
48956,266,13,0,9,30
48957,3489,48,6,17,3
48958,2779,28,5,13,14
48959,4957,45,4,19,7
48960,8211,28,6,12,2
48961,4467,24,2,14,2
48962,7553,35,4,17,14
48963,3828,33,2,20,14
48964,643,37,0,22,30
48965,9738,9,4,19,7
48966,817,50,1,12,2
48967,2192,3,3,18,1
48968,5927,2,5,6,1
48969,2669,22,1,17,2
48970,9056,21,1,21,3
48971,7560,37,4,18,7
48972,3373,24,4,20,14
48973,7009,14,1,21,30
48974,8721,33,4,22,14
48975,4063,17,1,6,7
48976,6893,21,6,18,30
48977,6071,13,5,15,2
48978,7503,44,2,10,3
48979,9725,44,3,6,2
48980,8748,40,2,19,2
48981,3893,11,4,19,1
48982,2801,2,1,15,14
48983,931,37,2,11,2
48984,5250,28,1,12,2
48985,4194,3,2,20,1
48986,8985,15,0,7,30
48987,4036,46,0,9,30
48988,4384,24,0,13,1
48989,9962,8,3,22,3
48990,6313,6,2,12,2
48991,3151,32,5,11,2
48992,4359,41,4,13,14
48993,8904,35,2,15,2
48994,6867,13,5,9,14
48995,2578,28,6,21,2
48996,4881,42,1,13,14
48997,4306,4,6,22,14
48998,4051,31,2,10,14
48999,3149,1,2,9,2
49000,6155,30,0,10,3
49001,8061,8,6,22,14
49002,5127,40,6,17,2
49003,1947,46,1,6,2
49004,1573,14,2,11,14
49005,200,44,3,20,30
49006,2378,28,4,18,1
49007,4069,34,0,18,7
49008,8282,39,2,17,3
49009,591,4,6,19,14
49010,6199,24,1,11,1
49011,6032,27,6,22,7
49012,5341,42,0,21,7
49013,8284,11,0,16,3
49014,8132,23,6,9,1
49015,590,42,5,16,1
49016,3639,32,6,17,3
49017,3315,50,2,10,14
49018,786,4,5,22,14
49019,8076,19,6,21,7
49020,4046,7,1,13,1
49021,3785,33,1,14,1
49022,1178,14,3,8,3
49023,1278,13,0,18,3
49024,2966,6,3,11,7
49025,8494,19,6,19,14
49026,2345,9,6,14,14
49027,7659,35,1,8,14
49028,5164,49,4,12,2
49029,3216,48,4,17,2
49030,8188,26,4,21,7
49031,62,4,2,10,2
49032,858,48,2,10,3
49033,8730,28,6,8,2
49034,1341,27,1,15,3
49035,5555,44,3,14,2
49036,9010,7,5,19,7
49037,5016,9,6,9,2
49038,975,34,2,6,30
49039,4638,8,1,21,3
49040,3653,10,4,18,7
49041,3304,1,5,15,14
49042,1712,50,4,9,14
49043,790,8,0,21,2
49044,581,45,3,9,1
49045,8544,39,1,9,14
49046,2303,46,6,11,30
49047,1074,39,1,14,2
49048,5374,17,5,7,3
49049,7562,18,4,10,7
49050,1883,34,2,9,3
49051,4346,35,2,6,3
49052,1261,3,1,18,30
49053,7048,12,5,16,1
49054,232,4,6,10,14
49055,9149,36,2,8,30
49056,4730,9,1,13,7
49057,9287,35,6,22,2
49058,3537,3,0,20,14
49059,3493,25,2,12,14
49060,5120,26,0,18,3
49061,1303,37,5,10,7
49062,4315,48,3,15,2
49063,8889,27,0,11,30
49064,307,28,3,21,3
49065,8506,19,6,11,2
49066,3475,24,0,18,1
49067,5849,37,2,8,14
49068,7656,40,0,18,14
49069,1403,44,2,13,2
49070,4377,38,1,22,3
49071,8227,25,1,17,3
49072,2118,34,6,15,14
49073,8552,15,3,21,14
49074,5810,16,4,11,2
49075,6031,4,5,18,2
49076,408,26,0,6,1
49077,5681,47,2,20,2
49078,4676,39,4,9,7
49079,5504,47,1,22,1
49080,6225,26,2,18,2
49081,7606,48,2,19,3
49082,2093,28,4,20,14
49083,7527,49,2,16,30
49084,137,37,4,15,30
49085,9171,38,0,16,1
49086,1485,36,0,20,30
49087,3377,10,0,6,30
49088,6373,33,1,14,30
49089,6327,8,5,6,30
49090,467,38,4,19,14
49091,4934,42,0,22,3
49092,975,36,1,11,3
49093,5188,21,1,21,3
49094,7013,45,5,12,3
49095,7473,50,1,21,14
49096,2652,20,0,22,7
49097,1800,34,2,7,3
49098,1016,38,5,22,30
49099,6239,43,0,19,7
49100,9941,28,6,14,3
49101,8877,32,5,10,3
49102,9649,12,5,15,2
49103,8561,9,1,7,2
49104,6423,43,3,14,7
49105,6048,15,0,10,1
49106,6550,13,0,22,7
49107,6590,2,6,9,14
49108,6217,20,2,17,2
49109,1345,14,0,20,7
49110,4118,42,0,20,7
49111,8371,15,1,22,7
49112,9325,29,5,17,7
49113,7540,21,5,19,7
49114,7865,10,5,7,2
49115,1480,41,5,8,30
49116,5349,38,1,20,3
49117,3067,21,3,16,30
49118,7092,35,5,22,1
49119,4627,44,5,13,14
49120,2473,17,1,7,1
49121,959,44,5,6,30
49122,9264,4,5,19,14
49123,1489,14,4,9,30
49124,4768,40,5,19,7
49125,1934,32,6,8,2
49126,5728,18,2,14,14
49127,5150,34,0,18,1
49128,5753,32,0,15,30
49129,7157,14,4,16,1
49130,4975,36,2,15,7
49131,7091,34,4,13,30
49132,3938,6,4,14,1
49133,3262,40,5,15,7
49134,9592,35,2,18,7
49135,6847,15,6,13,3
49136,6798,20,0,20,7
49137,9071,28,0,20,1
49138,5569,37,2,10,30
49139,4769,38,1,19,7
49140,4214,21,5,17,1
49141,5178,24,2,6,7
49142,8047,10,4,21,7
49143,871,36,4,15,30
49144,6602,9,6,18,2
49145,8898,22,6,9,7
49146,2690,42,0,10,7
49147,7110,37,6,11,7
49148,4582,16,6,9,3
49149,7288,43,2,9,14
49150,7035,24,2,11,1
49151,9770,4,0,16,3
49152,1968,44,4,14,3
49153,9445,23,0,7,30
49154,9445,42,3,18,30
49155,5081,22,5,14,2
49156,4439,2,4,14,14
49157,3129,28,2,14,14
49158,5336,19,1,14,1
49159,9859,20,1,22,7
49160,5823,28,1,18,14
49161,8220,42,2,14,1
49162,9812,24,2,12,3
49163,1345,27,5,18,14
49164,4669,44,1,17,30
49165,7681,2,1,21,30
49166,9120,7,5,15,1
49167,1779,1,6,6,3
49168,3104,11,3,6,3
49169,5867,31,0,18,30
49170,5531,30,5,9,2
49171,3089,13,1,13,1
49172,8092,24,1,13,1
49173,6745,18,5,20,2
49174,5172,13,3,15,1
49175,4466,17,6,20,30
49176,8356,46,0,9,1
49177,6594,48,1,16,3
49178,6688,30,3,12,14
49179,351,19,4,11,2
49180,6523,12,5,14,2
49181,201,26,0,21,3
49182,7275,18,0,11,14
49183,2553,12,4,13,7
49184,7156,44,6,12,7
49185,7552,50,1,13,1
49186,1052,42,4,12,7
49187,8479,2,1,8,1
49188,7511,20,1,11,7
49189,9988,6,3,9,14
49190,3559,1,3,13,30
49191,8299,26,2,10,14
49192,2554,7,6,17,30
49193,3514,32,6,16,7
49194,8309,33,0,12,14
49195,9461,10,3,17,2
49196,6223,45,6,19,7
49197,8933,41,0,9,3
49198,7654,15,1,13,1
49199,23,31,5,6,30
49200,361,24,3,20,30
49201,4796,29,2,19,3
49202,1451,18,1,15,14
49203,8409,7,4,11,30
49204,5786,34,3,22,14
49205,2755,14,0,20,2
49206,628,20,2,10,1
49207,3268,29,6,11,3
49208,567,37,2,9,3
49209,3759,42,6,11,30
49210,2021,31,2,9,30
49211,3531,19,1,8,30
49212,2507,23,6,15,1
49213,4410,7,1,12,14
49214,8921,6,6,7,2
49215,3329,35,3,7,30
49216,474,29,5,17,7
49217,606,13,6,20,7
49218,9435,39,5,18,14
49219,5684,25,6,16,1
49220,3603,34,6,11,3
49221,7405,19,0,11,30
49222,3755,4,4,13,1
49223,4371,24,1,6,30
49224,3879,33,5,15,1
49225,3744,43,2,22,7
49226,4848,2,6,18,3
49227,5679,2,6,21,3
49228,6098,14,2,19,3
49229,676,50,0,22,1
49230,4054,11,6,19,7
49231,710,34,4,20,2
49232,923,38,3,9,30
49233,3400,28,3,12,30
49234,408,39,5,15,14
49235,1110,22,1,18,30
49236,3593,42,4,8,1
49237,9981,33,5,6,2
49238,3960,38,6,22,1
49239,6642,31,1,6,30
49240,1491,14,1,17,14
49241,4201,38,0,22,3
49242,1482,9,3,20,14
49243,1281,24,5,13,3
49244,4855,29,6,16,1
49245,9067,5,2,12,14
49246,8056,42,0,17,2
49247,8304,39,0,6,30
49248,6167,27,2,12,14
49249,7081,8,5,14,7
49250,8062,29,5,20,14
49251,6459,12,4,19,2
49252,8394,8,2,20,2
49253,9187,42,2,7,3
49254,4753,41,2,20,30
49255,1532,21,2,14,30
49256,9582,48,5,9,2
49257,8723,47,5,20,1
49258,1618,9,3,18,2
49259,5155,14,3,17,2
49260,5655,1,0,7,3
49261,8557,31,0,14,7
49262,3372,16,4,14,3
49263,6560,39,2,13,2
49264,5466,27,4,9,1
49265,1373,11,4,15,14
49266,2238,2,5,6,7
49267,3475,31,6,18,30
49268,4445,50,4,22,14
49269,4469,24,4,10,2
49270,5759,39,3,20,1
49271,3577,3,2,21,14
49272,3976,48,0,7,3
49273,9177,4,1,19,3
49274,5675,30,3,15,3
49275,1527,3,4,10,14
49276,6790,4,5,12,14
49277,1037,13,1,17,7
49278,4619,14,6,11,3
49279,2231,10,2,12,3
49280,1043,14,2,15,3
49281,7942,17,4,21,1
49282,6169,22,6,22,14
49283,1330,46,3,15,2
49284,3656,37,1,20,14
49285,5554,21,4,17,14
49286,5542,25,5,22,3
49287,3906,3,1,6,2
49288,1081,19,6,13,7
49289,824,32,3,9,30
49290,3620,15,5,17,30
49291,3251,41,5,6,1
49292,2116,24,6,13,1
49293,3568,9,5,12,14
49294,5121,10,0,8,1
49295,8240,48,5,15,14
49296,1441,32,5,6,2
49297,945,40,1,7,14
49298,3269,7,2,10,30
49299,3120,46,5,16,30
49300,6073,50,1,17,1
49301,8547,27,5,7,30
49302,3306,15,1,11,14
49303,4796,44,2,22,1
49304,1918,21,2,17,3
49305,6770,10,1,20,7
49306,369,23,1,17,3
49307,1193,5,1,18,30
49308,1387,49,3,21,2
49309,7345,6,2,10,7
49310,2548,22,5,8,14
49311,4800,28,4,9,3
49312,6316,19,2,6,1
49313,1554,49,6,7,30
49314,2811,14,3,20,14
49315,112,48,1,21,2
49316,4073,7,5,18,1
49317,1064,15,1,6,1
49318,4198,32,3,17,30
49319,1393,22,0,12,7
49320,1198,46,3,19,1
49321,341,21,1,15,7
49322,5016,19,2,19,1
49323,2862,13,2,6,7
49324,9398,22,5,16,30
49325,8020,10,2,15,2
49326,5795,46,0,9,14
49327,9767,46,4,6,14
49328,3307,44,4,22,2
49329,6363,24,1,22,30
49330,9733,8,2,16,3
49331,6309,8,2,11,14
49332,3585,49,2,20,3
49333,6525,49,6,8,14
49334,5304,39,5,14,30
49335,1927,50,2,17,14
49336,3520,19,3,11,1
49337,7788,42,1,20,3
49338,9598,18,3,9,3
49339,7550,33,6,22,30
49340,2014,48,0,17,7
49341,448,37,5,16,14
49342,1721,29,1,20,7
49343,4094,32,2,13,14
49344,34,8,6,19,14
49345,497,32,2,18,7
49346,1404,12,3,19,1
49347,3220,22,4,7,2
49348,8078,20,3,16,7
49349,2711,45,4,20,2
49350,9795,26,1,8,3
49351,5671,17,1,6,7
49352,5219,42,1,18,1
49353,3603,34,0,6,14
49354,6105,31,5,22,14
49355,4097,18,1,21,1
49356,2335,3,5,6,7
49357,6117,18,6,17,7
49358,1280,20,3,17,1
49359,3246,21,3,9,30
49360,4950,35,4,6,7
49361,50,42,1,7,7
49362,5652,43,5,10,3
49363,9967,30,4,7,2
49364,7211,36,3,10,2
49365,3589,4,2,17,30
49366,4047,15,1,22,30
49367,66,48,6,12,7
49368,6540,7,5,21,7
49369,5371,32,5,9,7
49370,4224,33,5,6,7
49371,188,13,6,8,14
49372,5303,17,0,20,7
49373,2889,40,0,18,3
49374,4858,38,2,6,7
49375,667,6,5,14,2
49376,7580,50,6,17,3
49377,9125,4,4,21,14
49378,5139,15,4,9,1
49379,3853,8,4,18,2
49380,4141,34,1,6,2
49381,618,30,4,8,1
49382,793,23,6,10,7
49383,9443,9,5,6,7
49384,2445,24,0,20,3
49385,4234,44,0,9,7
49386,1351,8,5,15,14
49387,2276,50,0,15,3
49388,6251,6,5,20,1
49389,2207,25,5,18,1
49390,1918,13,4,8,1
49391,9314,34,1,15,7
49392,609,25,5,19,30
49393,8961,18,6,9,3
49394,784,9,0,19,14
49395,7067,33,3,9,30
49396,2390,6,0,22,30
49397,168,14,1,22,1
49398,4780,6,0,14,2
49399,6776,18,2,22,2
49400,3257,43,6,15,14
49401,2480,39,2,15,30
49402,7592,26,2,22,14
49403,9172,36,0,8,14
49404,2817,36,5,18,14
49405,8983,11,1,16,2
49406,1475,18,6,19,14
49407,8126,15,6,18,2
49408,4002,30,6,18,3
49409,7472,41,4,6,3
49410,7741,25,1,16,2
49411,9319,16,3,18,7
49412,9943,12,5,7,7
49413,6027,14,3,21,1
49414,4751,47,1,8,2
49415,7307,13,0,12,3
49416,8944,39,2,19,14
49417,1233,30,6,22,7
49418,6082,36,2,16,3
49419,9051,46,5,13,14
49420,4415,16,4,9,1
49421,3861,1,0,18,30
49422,4729,41,4,11,2
49423,7646,29,1,8,7
49424,2700,27,6,22,14
49425,7280,13,5,14,14
49426,8075,17,4,14,30
49427,5046,28,3,7,30
49428,2001,20,4,18,14
49429,6007,5,2,22,1
49430,240,24,3,7,1
49431,7440,9,2,16,30
49432,2191,33,1,22,1
49433,4215,34,4,12,3
49434,4692,46,5,14,7
49435,2016,27,4,13,14
49436,5371,37,4,7,3
49437,163,33,0,16,7
49438,4750,48,5,6,7
49439,8542,38,0,6,1
49440,31,29,3,15,30
49441,6602,38,2,7,2
49442,8006,35,6,17,14
49443,2176,20,1,15,2
49444,2827,19,0,6,1
49445,3620,5,6,14,3
49446,5066,25,2,18,30
49447,848,29,4,9,2
49448,792,26,4,21,2
49449,7893,46,6,20,14
49450,509,2,6,11,14
49451,7080,15,2,20,14
49452,7978,45,6,14,3
49453,4333,6,4,9,14
49454,7776,1,5,11,2
49455,9205,9,0,13,2
49456,3025,43,1,7,7
49457,3071,16,0,13,2
49458,1075,14,4,19,2
49459,5969,10,1,19,2
49460,469,19,6,16,30
49461,1916,8,6,18,7
49462,4484,48,4,10,1
49463,7230,12,1,7,1
49464,7321,6,3,10,14
49465,736,35,6,18,14
49466,8134,6,4,21,7
49467,8170,6,3,11,30
49468,5049,35,0,17,3
49469,5822,44,0,18,7
49470,5677,11,6,7,1
49471,4478,38,0,9,3
49472,96,27,4,22,7
49473,9104,26,2,21,2
49474,4389,28,3,14,14
49475,4437,8,3,22,30
49476,8911,25,3,15,30
49477,6682,19,5,11,30
49478,9566,16,4,18,14
49479,7016,50,3,10,30
49480,7375,26,3,8,3
49481,5056,44,3,22,2
49482,7659,15,4,14,30
49483,7003,39,4,10,14
49484,6011,12,5,9,14
49485,3682,24,2,14,3
49486,7191,13,3,12,7
49487,2810,17,5,16,7
49488,6036,13,2,18,3
49489,6127,17,3,22,14
49490,8697,43,3,15,14
49491,6129,1,0,22,1
49492,5979,11,5,11,30
49493,4061,20,0,13,7
49494,2985,31,2,9,3
49495,2797,44,4,6,7
49496,5445,35,6,19,14
49497,4932,39,2,22,3
49498,3927,6,0,18,2
49499,7957,35,1,9,7
49500,3809,28,4,22,14
49501,8681,41,1,19,14
49502,7312,44,6,11,3
49503,6944,1,4,15,3
49504,2714,16,0,16,2
49505,9443,49,1,22,30
49506,6119,45,5,22,14
49507,5714,12,6,17,14
49508,1415,28,1,7,14
49509,9184,15,5,10,14
49510,6232,8,3,16,7
49511,8592,4,1,7,30
49512,4056,31,3,11,1
49513,4100,46,0,13,2
49514,5293,30,1,20,14
49515,9760,35,3,22,1
49516,3818,6,6,12,7
49517,6483,38,1,11,7
49518,5326,21,0,8,3
49519,9318,30,1,9,3
49520,6202,16,5,11,7
49521,5901,8,1,22,30
49522,3324,27,5,6,14
49523,7647,33,2,9,1
49524,2604,43,6,13,3
49525,1566,12,2,14,3
49526,9111,43,5,15,1
49527,4620,45,3,18,7
49528,1316,42,1,6,7
49529,7368,23,1,16,2
49530,4120,46,6,7,1
49531,1655,39,1,16,30
49532,3459,46,1,22,14
49533,9806,1,2,10,3
49534,242,7,1,15,1
49535,4299,36,6,14,14
49536,4333,25,3,22,7
49537,9143,21,1,21,2
49538,3070,37,2,15,7
49539,8486,12,3,7,7
49540,4306,32,2,20,1
49541,8980,49,5,9,7
49542,1633,38,5,6,30
49543,3074,16,3,14,30
49544,4071,1,3,22,3
49545,2277,44,1,6,1
49546,9684,26,4,17,7
49547,2602,14,2,18,3
49548,8578,6,3,19,1
49549,7683,41,3,18,3
49550,528,20,6,6,2
49551,1412,3,2,13,30
49552,5086,43,2,17,1
49553,4198,12,0,15,30
49554,390,33,2,21,1
49555,9418,49,4,11,30
49556,3639,50,6,22,2
49557,3793,45,4,13,2
49558,841,1,6,17,2
49559,9570,19,4,18,3
49560,5713,2,6,6,3
49561,235,23,0,19,1
49562,114,45,0,9,2
49563,6080,8,5,15,14
49564,3139,34,6,17,7
49565,809,4,5,9,3
49566,5160,8,0,8,14
49567,7901,27,3,7,7
49568,411,26,5,9,1
49569,1319,33,1,9,14
49570,5685,43,0,13,7
49571,4904,40,5,15,3
49572,9780,45,1,6,7
49573,9253,48,1,21,3
49574,67,40,1,10,30
49575,6547,50,4,17,30
